period_type,season_number,division,game_number,player_a_exact_name,player_b_exact_name,player_a_source_row,player_b_source_row,player_a_source_cells,player_b_source_cells,player_a_score_entry_text,player_b_score_entry_text,effective_text_color,user_entered_text_color,pairing_state,evidence_type,source_workbook,source_tab,source_tab_id,source_range,source_url,provenance
season,3,Division 4,2,PUFFIN,RACCOONS_WHISKER,26,27,O26:P26,O27:P27,Easy=; Hard=,Easy=; Hard=,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S3,1306253034,B26:Z26; B27:Z27,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S3 / B26:Z26; B27:Z27
season,3,Division 4,3,PUFFIN,SANDTRAP,26,28,U26:V26,U28:V28,Easy=; Hard=,Easy=; Hard=,"{""red"":1}","{""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S3,1306253034,B26:Z26; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S3 / B26:Z26; B28:Z28
season,3,Division 4,1,RACCOONS_WHISKER,SANDTRAP,27,28,I27:J27,I28:J28,Easy=-14; Hard=1,Easy=-10; Hard=0,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S3,1306253034,B27:Z27; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S3 / B27:Z27; B28:Z28
season,3,Division 7,1,RAY-OF-SUNSHINE,ZOEDARLIN,46,47,I46:J46,I47:J47,Easy=; Hard=,Easy=; Hard=,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S3,1306253034,B46:Z46; B47:Z47,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S3 / B46:Z46; B47:Z47
season,3,Division 7,2,RAY-OF-SUNSHINE,ABAGOFCHIP,46,49,O46:P46,O49:P49,Easy=; Hard=,Easy=; Hard=,"{""blue"":1}","{""blue"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S3,1306253034,B46:Z46; B49:Z49,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S3 / B46:Z46; B49:Z49
season,3,Division 7,3,RAY-OF-SUNSHINE,SARAHLYNN727,46,48,U46:V46,U48:V48,Easy=; Hard=,Easy=; Hard=,"{""green"":1}","{""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S3,1306253034,B46:Z46; B48:Z48,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S3 / B46:Z46; B48:Z48
season,3,Division 7,2,ZOEDARLIN,SARAHLYNN727,47,48,O47:P47,O48:P48,Easy=-17; Hard=-5,Easy=-11; Hard=6,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S3,1306253034,B47:Z47; B48:Z48,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S3 / B47:Z47; B48:Z48
season,3,Division 7,3,ZOEDARLIN,ABAGOFCHIP,47,49,U47:V47,U49:V49,Easy=; Hard=,Easy=; Hard=,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S3,1306253034,B47:Z47; B49:Z49,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S3 / B47:Z47; B49:Z49
season,3,Division 7,1,SARAHLYNN727,ABAGOFCHIP,48,49,I48:J48,I49:J49,Easy=; Hard=,Easy=; Hard=,"{""green"":1}","{""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S3,1306253034,B48:Z48; B49:Z49,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S3 / B48:Z48; B49:Z49
season,2,Division 1,1,BIGJA,YODA5753,4,5,I4:J4,I5:J5,Easy=-25; Hard=-15,Easy=-25; Hard=-15,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B4:Z4; B5:Z5,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B4:Z4; B5:Z5
season,2,Division 1,2,BIGJA,L7JAZZ,4,7,O4:P4,O7:P7,Easy=; Hard=,Easy=; Hard=,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B4:Z4; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B4:Z4; B7:Z7
season,2,Division 1,3,BIGJA,CHIPNPUTT,4,6,U4:V4,U6:V6,Easy=-22; Hard=-16,Easy=-21; Hard=-5,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B4:Z4; B6:Z6,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B4:Z4; B6:Z6
season,2,Division 1,2,YODA5753,CHIPNPUTT,5,6,O5:P5,O6:P6,Easy=-22; Hard=-18,Easy=-23; Hard=-5,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B5:Z5; B6:Z6,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B5:Z5; B6:Z6
season,2,Division 1,3,YODA5753,L7JAZZ,5,7,U5:V5,U7:V7,Easy=; Hard=,Easy=; Hard=,"{""blue"":1}","{""blue"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B5:Z5; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B5:Z5; B7:Z7
season,2,Division 1,1,CHIPNPUTT,L7JAZZ,6,7,I6:J6,I7:J7,Easy=; Hard=,Easy=; Hard=,"{""green"":1}","{""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B6:Z6; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B6:Z6; B7:Z7
season,2,Division 2,1,SHOOTER_MCGAVIN,EARTHLING,11,12,I11:J11,I12:J12,Easy=-21; Hard=-5,Easy=-14; Hard=-2,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B11:Z11; B12:Z12,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B11:Z11; B12:Z12
season,2,Division 2,2,SHOOTER_MCGAVIN,JUICE_WRLD,11,14,O11:P11,O14:P14,Easy=-23; Hard=-14,Easy=-23; Hard=-16,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B11:Z11; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B11:Z11; B14:Z14
season,2,Division 2,3,SHOOTER_MCGAVIN,WICKEDSHACK,11,13,U11:V11,U13:V13,Easy=-26; Hard=-11,Easy=-15; Hard=-1,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B11:Z11; B13:Z13,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B11:Z11; B13:Z13
season,2,Division 2,2,EARTHLING,WICKEDSHACK,12,13,O12:P12,O13:P13,Easy=-20; Hard=-7,Easy=-21; Hard=-12,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B12:Z12; B13:Z13,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B12:Z12; B13:Z13
season,2,Division 2,3,EARTHLING,JUICE_WRLD,12,14,U12:V12,U14:V14,Easy=-15; Hard=-3,Easy=-28; Hard=-10,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B12:Z12; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B12:Z12; B14:Z14
season,2,Division 2,1,WICKEDSHACK,JUICE_WRLD,13,14,I13:J13,I14:J14,Easy=-16; Hard=-14,Easy=-26; Hard=-14,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B13:Z13; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B13:Z13; B14:Z14
season,2,Division 3,1,SLABDADDY,KD,18,19,I18:J18,I19:J19,Easy=-15; Hard=-3,Easy=-12; Hard=-2,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B18:Z18; B19:Z19,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B18:Z18; B19:Z19
season,2,Division 3,2,SLABDADDY,PRINCESS_SPICY,18,21,O18:P18,O21:P21,Easy=-16; Hard=-4,Easy=-18; Hard=-1,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B18:Z18; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B18:Z18; B21:Z21
season,2,Division 3,3,SLABDADDY,GUYB,18,20,U18:V18,U20:V20,Easy=-20; Hard=-6,Easy=-20; Hard=-9,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B18:Z18; B20:Z20,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B18:Z18; B20:Z20
season,2,Division 3,2,KD,GUYB,19,20,O19:P19,O20:P20,Easy=-16; Hard=-10,Easy=-17; Hard=-7,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B19:Z19; B20:Z20,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B19:Z19; B20:Z20
season,2,Division 3,3,KD,PRINCESS_SPICY,19,21,U19:V19,U21:V21,Easy=-14; Hard=-7,Easy=-18; Hard=-8,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B19:Z19; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B19:Z19; B21:Z21
season,2,Division 3,1,GUYB,PRINCESS_SPICY,20,21,I20:J20,I21:J21,Easy=; Hard=,Easy=; Hard=,"{""green"":1}","{""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B20:Z20; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B20:Z20; B21:Z21
season,2,Division 4,1,LYNNIEBODD,RAY-OF-SUNSHINE,25,26,I25:J25,I26:J26,Easy=-16; Hard=-11,Easy=-7; Hard=-2,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B25:Z25; B26:Z26,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B25:Z25; B26:Z26
season,2,Division 4,2,LYNNIEBODD,RACCOONS_WHISKER,25,28,O25:P25,O28:P28,Easy=-20; Hard=-3,Easy=-18; Hard=8,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B25:Z25; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B25:Z25; B28:Z28
season,2,Division 4,3,LYNNIEBODD,PUFFIN,25,27,U25:V25,U27:V27,Easy=-17; Hard=-5,Easy=-12; Hard=2,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B25:Z25; B27:Z27,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B25:Z25; B27:Z27
season,2,Division 4,2,RAY-OF-SUNSHINE,PUFFIN,26,27,O26:P26,O27:P27,Easy=; Hard=,Easy=; Hard=,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B26:Z26; B27:Z27,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B26:Z26; B27:Z27
season,2,Division 4,3,RAY-OF-SUNSHINE,RACCOONS_WHISKER,26,28,U26:V26,U28:V28,Easy=; Hard=,Easy=; Hard=,"{""red"":1}","{""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B26:Z26; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B26:Z26; B28:Z28
season,2,Division 4,1,PUFFIN,RACCOONS_WHISKER,27,28,I27:J27,I28:J28,Easy=; Hard=,Easy=; Hard=,"{""blue"":1}","{""blue"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B27:Z27; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B27:Z27; B28:Z28
season,2,Division 7,1,SARAHLYNN727,SANDTRAP,46,47,I46:J46,I47:J47,Easy=-15; Hard=5,Easy=-12; Hard=-5,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B46:Z46; B47:Z47,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B46:Z46; B47:Z47
season,2,Division 7,2,SARAHLYNN727,ZOEDARLIN,46,49,O46:P46,O49:P49,Easy=-14; Hard=11,Easy=-11; Hard=-2,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B46:Z46; B49:Z49,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B46:Z46; B49:Z49
season,2,Division 7,3,SARAHLYNN727,ABAGOFCHIP,46,48,U46:V46,U48:V48,Easy=; Hard=,Easy=; Hard=,"{""green"":1}","{""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B46:Z46; B48:Z48,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B46:Z46; B48:Z48
season,2,Division 7,2,SANDTRAP,ABAGOFCHIP,47,48,O47:P47,O48:P48,Easy=; Hard=,Easy=; Hard=,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B47:Z47; B48:Z48,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B47:Z47; B48:Z48
season,2,Division 7,3,SANDTRAP,ZOEDARLIN,47,49,U47:V47,U49:V49,Easy=-16; Hard=3,Easy=-11; Hard=5,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B47:Z47; B49:Z49,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B47:Z47; B49:Z49
season,2,Division 7,1,ABAGOFCHIP,ZOEDARLIN,48,49,I48:J48,I49:J49,Easy=; Hard=,Easy=; Hard=,"{""green"":1}","{""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S2,1400366593,B48:Z48; B49:Z49,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S2 / B48:Z48; B49:Z49
season,1,Division 1,1,BIGJA,STICKY80,4,5,I4:J4,I5:J5,Easy=; Hard=,Easy=; Hard=,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B4:Z4; B5:Z5,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B4:Z4; B5:Z5
season,1,Division 1,2,BIGJA,YODA5753,4,7,O4:P4,O7:P7,Easy=; Hard=,Easy=; Hard=,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B4:Z4; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B4:Z4; B7:Z7
season,1,Division 1,3,BIGJA,TRICKYDICKY,4,6,U4:V4,U6:V6,Easy=; Hard=,Easy=; Hard=,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B4:Z4; B6:Z6,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B4:Z4; B6:Z6
season,1,Division 1,2,STICKY80,TRICKYDICKY,5,6,O5:P5,O6:P6,Easy=; Hard=,Easy=; Hard=,"{""red"":1}","{""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B5:Z5; B6:Z6,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B5:Z5; B6:Z6
season,1,Division 1,3,STICKY80,YODA5753,5,7,U5:V5,U7:V7,Easy=; Hard=,Easy=; Hard=,"{""blue"":1}","{""blue"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B5:Z5; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B5:Z5; B7:Z7
season,1,Division 1,1,TRICKYDICKY,YODA5753,6,7,I6:J6,I7:J7,Easy=; Hard=,Easy=; Hard=,"{""green"":1}","{""green"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B6:Z6; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B6:Z6; B7:Z7
season,1,Division 2,1,PRINCESS_BANKSHOT,CHIPNPUTT,11,12,I11:J11,I12:J12,Easy=-16; Hard=-12,Easy=-15; Hard=-15,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B11:Z11; B12:Z12,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B11:Z11; B12:Z12
season,1,Division 2,2,PRINCESS_BANKSHOT,SLABDADDY,11,14,O11:P11,O14:P14,Easy=-25; Hard=-14,Easy=-14; Hard=-3,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B11:Z11; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B11:Z11; B14:Z14
season,1,Division 2,3,PRINCESS_BANKSHOT,L7JAZZ,11,13,U11:V11,U13:V13,Easy=-26; Hard=-13,Easy=-13; Hard=-2,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B11:Z11; B13:Z13,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B11:Z11; B13:Z13
season,1,Division 2,2,CHIPNPUTT,L7JAZZ,12,13,O12:P12,O13:P13,Easy=-18; Hard=-14,Easy=-21; Hard=-7,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B12:Z12; B13:Z13,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B12:Z12; B13:Z13
season,1,Division 2,3,CHIPNPUTT,SLABDADDY,12,14,U12:V12,U14:V14,Easy=-21; Hard=-14,Easy=-12; Hard=-9,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B12:Z12; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B12:Z12; B14:Z14
season,1,Division 2,1,L7JAZZ,SLABDADDY,13,14,I13:J13,I14:J14,Easy=-16; Hard=-14,Easy=-15; Hard=1,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B13:Z13; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B13:Z13; B14:Z14
season,1,Division 3,1,KD,EARTHLING,18,19,I18:J18,I19:J19,Easy=-11; Hard=0,Easy=-14; Hard=-7,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S1,1936202746,B18:Z18; B19:Z19,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S1 / B18:Z18; B19:Z19
