period	period_id	division	division_id	source_player_id	source_player_name	course	score_text	score_numeric	played_state	placement	hn1	points	raw_json_sha256
2025 November	281	Amateur 1	26	8848	mamabear2002	Cherry Blossom Hard	19	19	True	9	0	120	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8708	The Real JB	Temple at Zerzura	-21	-21	True	1	2	202	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8788	SlugJug33	Temple at Zerzura	-19	-19	True	2	2	192	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	230	Earthling	Temple at Zerzura	-14	-14	True	3	1	181	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8608	Audrey	Temple at Zerzura	-11	-11	True	4	1	171	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7589	SMILEROBIN	Temple at Zerzura	-10	-10	True	5	1	161	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7552	IMJOMAMA	Temple at Zerzura	-6	-6	True	6	0	150	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8848	mamabear2002	Temple at Zerzura	-4	-4	True	7	1	141	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8748	RICK	Temple at Zerzura	0	0	True	8	0	130	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8428	Bearded_Driver	Temple at Zerzura	4	4	True	9	1	121	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8788	SlugJug33	Temple at Zerzura - Hard	-20	-20	True	1	3	203	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8608	Audrey	Temple at Zerzura - Hard	-8	-8	True	2	1	191	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8708	The Real JB	Temple at Zerzura - Hard	-6	-6	True	3	0	180	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8748	RICK	Temple at Zerzura - Hard	1	1	True	4	0	170	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7552	IMJOMAMA	Temple at Zerzura - Hard	2	2	True	5	1	161	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	8848	mamabear2002	Temple at Zerzura - Hard	3	3	True	6	1	151	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	230	Earthling	Temple at Zerzura - Hard	5	5	True	7	2	142	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
2025 November	281	Amateur 1	26	7589	SMILEROBIN	Temple at Zerzura - Hard	6	6	True	8	0	130	19308BFB79BFA80DCE891C31765417F14327F31F04A466CF48A8C7E50B851894
