period	period_id	status	division	division_id	leader_rows	course_tables	player_counts_per_course	observations	scored	unplayed	dom_sha256	structured_json_sha256	raw_html	raw_text	raw_json	exact_player_names
2025 November	281	COMPLETED	Master	21	10	8	Cherry Blossom:10;Cherry Blossom Hard:10;Temple at Zerzura:10;Temple at Zerzura - Hard:10;20,000 Leagues Under The Sea:10;20,000 Leagues Hard:10;Forgotten Fairyland:10;Forgotten Fairyland - Hard:10	80	80	0	06B16E02899495C8D68C2D4064AD3694ACC50586A62A009E1EB8CBC851DF9D77	D3D6C5164C1E4DFAF5F72AFAA5572B070A4A47B684367E6FA2CD4C9E58A4B2D0	raw/period-281-division-21.html	raw/period-281-division-21.txt	raw/period-281-division-21.json	["Zanetti","Gobson","INDY","El Jorge","Blutes87","POLANECE","Mully","yankeedude1123","Spicy - DawnSophia","Neo Impossible"]
2025 November	281	COMPLETED	Elite	22	10	8	Cherry Blossom:10;Cherry Blossom Hard:10;Temple at Zerzura:10;Temple at Zerzura - Hard:10;20,000 Leagues Under The Sea:10;20,000 Leagues Hard:10;Forgotten Fairyland:10;Forgotten Fairyland - Hard:10	80	80	0	53E3689AB3043E5DA0ACDAAB37DCE7A586876C21542C2918BA65859811354B3A	C4E905BFEE895FAFAA51C3397666934538E85C88FC0DBE066AB4635036F33F82	raw/period-281-division-22.html	raw/period-281-division-22.txt	raw/period-281-division-22.json	["TrickyDicky","icecreamman7450","PETERK9FLORIDA","Princess_Bankshot","Derby_Daz","Maximus","Slappy","Shooter_McGavin","gomarino13","bigja33"]
2025 November	281	COMPLETED	Pro 1	23	10	8	Cherry Blossom:10;Cherry Blossom Hard:10;Temple at Zerzura:10;Temple at Zerzura - Hard:10;20,000 Leagues Under The Sea:10;20,000 Leagues Hard:10;Forgotten Fairyland:10;Forgotten Fairyland - Hard:10	80	78	2	22BFE458D29DF93D43900C70D964237370584849B5D13DB07E8289D4257E2E6C	9646E2BB99C03C3A8BBC9C2203C7ADCB43A19AFFB3A01F073AA3D5E294BF6F89	raw/period-281-division-23.html	raw/period-281-division-23.txt	raw/period-281-division-23.json	["YODA","gopats37","l7jazz","stewiestewie","deebee","Chelle💯","mammothrept","AndyP1970","steven2018","D3bb13"]
2025 November	281	COMPLETED	Pro 2	24	10	8	Cherry Blossom:10;Cherry Blossom Hard:10;Temple at Zerzura:10;Temple at Zerzura - Hard:10;20,000 Leagues Under The Sea:10;20,000 Leagues Hard:10;Forgotten Fairyland:10;Forgotten Fairyland - Hard:10	80	74	6	0CFAD245D8DA2AE617E87822EDDAA5A0444903815EDF97CD526F6875459357F4	54C22CFF94F530EE8761F43288EDFFEABBFD8F2887B54477871EDB5616F258BD	raw/period-281-division-24.html	raw/period-281-division-24.txt	raw/period-281-division-24.json	["JES_BEACHY","YUK1N","PaulV-PPP 🇨🇦","sarahloo1971","KCRob","roknhorsebrat","GuyB22","musical_atv 🎻","Chipnputt","SHA_HOOF_NA"]
2025 November	281	COMPLETED	Pro 3	25	11	8	Cherry Blossom:11;Cherry Blossom Hard:11;Temple at Zerzura:11;Temple at Zerzura - Hard:11;20,000 Leagues Under The Sea:11;20,000 Leagues Hard:11;Forgotten Fairyland:11;Forgotten Fairyland - Hard:11	88	68	20	5BA277FE2FB655736A57D8D3CBA80092754D68A089CE0E07DA75AD4437D31C35	4C7FD28580EEB6F0C3790B6FC98DD60DE43BE95A9F771C8FDE13306BF90E08D9	raw/period-281-division-25.html	raw/period-281-division-25.txt	raw/period-281-division-25.json	["DABIGWILLO","Chicagobry","awesome_kris","Master_KP","Fry_Lock","DMD-Enditnow","JUICE_WRLD","NuttyGrandpa","Sj_76","FROGMAN","Asphaltcowboy67"]
2025 November	281	COMPLETED	Semi Pro 1	113	10	8	Cherry Blossom:10;Cherry Blossom Hard:10;Temple at Zerzura:10;Temple at Zerzura - Hard:10;20,000 Leagues Under The Sea:10;20,000 Leagues Hard:10;Forgotten Fairyland:10;Forgotten Fairyland - Hard:10	80	64	16	49D74A30BB13D059C5F75DCC1BD92A60EFAB27690B67CD2299C93C93AB1959C7	E6964395BB38204111DBA409ABA0280B26BB52ED1BC5C57D7667E4736EEFFE3A	raw/period-281-division-113.html	raw/period-281-division-113.txt	raw/period-281-division-113.json	["ZoeDarlin","lynniebodd","plucky✌","SerenityMoon","Kd","Missi","Raccoons Whisker","Alyssa38","lacey068","leanin2it"]
2025 November	281	COMPLETED	Beginner	81	0	0		0	0	0	096B6DC128C1AA03FCDC089006508CE07FC0EEA0A2EBCBBDF0B871D2649C9DA1	BEE68EDFAE1A36FED3CEA28F9F64481348AA23BFC91A10A6AC38A1F17D5BDB54	raw/period-281-division-81.html	raw/period-281-division-81.txt	raw/period-281-division-81.json	
2025 November	281	COMPLETED	Welcome	62	18	8	Cherry Blossom:18;Cherry Blossom Hard:18;Temple at Zerzura:18;Temple at Zerzura - Hard:18;20,000 Leagues Under The Sea:18;20,000 Leagues Hard:18;Forgotten Fairyland:18;Forgotten Fairyland - Hard:18	144	5	139	F1C88B707055AB62AED374E3BABDCC33826103A022759C497D16559637985BFE	6B48223A337B9423EE65C7BCC71C4AAE39F2335915853DAA8053D58ADC23596F	raw/period-281-division-62.html	raw/period-281-division-62.txt	raw/period-281-division-62.json	["mini_G","ladybugg660","BIGDLONGSTROKE","Matt916","freitag68","𝙹𝚞𝚕𝚒𝚊𝚗","BadWolff🐺","Camdawg15","KDK","Drew_0706","SubZero","fake4real","ANDRIA77","Merged into 8588","WIGS","DaisyShaw","TILTBOMB","4-cough"]
2025 November	281	COMPLETED	Semi Pro 2	114	10	8	Cherry Blossom:10;Cherry Blossom Hard:10;Temple at Zerzura:10;Temple at Zerzura - Hard:10;20,000 Leagues Under The Sea:10;20,000 Leagues Hard:10;Forgotten Fairyland:10;Forgotten Fairyland - Hard:10	80	57	23	2B9B252A018C15D8CB6FAE9FB729669F92E23522F4EBF02F69022E27DF4D7EB1	08A71EA43FCAE6EC4B95B63330103C2EF544FDF63D6DD1594654A2348E4F76CE	raw/period-281-division-114.html	raw/period-281-division-114.txt	raw/period-281-division-114.json	["peach🌻","Jennem","ARTSY","Bethann","Ultrafox_Lynne","WendyW(Wyndemere2020)","RYANL503","Sandtrap","MAMAGOATZ","RUBBERDUCK"]
2025 November	281	COMPLETED	Semi Pro 3	115	6	8	Cherry Blossom:6;Cherry Blossom Hard:6;Temple at Zerzura:6;Temple at Zerzura - Hard:6;20,000 Leagues Under The Sea:6;20,000 Leagues Hard:6;Forgotten Fairyland:6;Forgotten Fairyland - Hard:6	48	28	20	33927A01B4D47BF202D32DF810C658A8F4C09D4A65640D02D4EF51E09A242357	6AC4BD7529BDE5315205DE6C284FFC17EE9B8A1F822A87B0ECC17E50CD1A20D4	raw/period-281-division-115.html	raw/period-281-division-115.txt	raw/period-281-division-115.json	["Nic79","Savy","KillERBee","Heisenberg","TommyGunnzFund","WAREY84"]
2025 October	261	COMPLETED	Master	21	10	8	Seagull Stacks:10;Seagull Stacks - Hard:10;Wallace & Gromit:10;Wallace & Gromit - Hard:10;8-Bit Lair:10;8-Bit Lair - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	80	0	26F09C00FB5161D9AAC7880E88E3F4D3BE29BD9DB6A44700AB4775BEF4401FD6	147ECC3A1D0E4D77B1DDAE5E21CE63EC2D9432C3F089759E7B2C128D0DBB5383	raw/period-261-division-21.html	raw/period-261-division-21.txt	raw/period-261-division-21.json	["El Jorge","Blutes87","INDY","POLANECE","Mully","icecreamman7450","Gobson","PETERK9FLORIDA","Shooter_McGavin","Neo Impossible"]
2025 October	261	COMPLETED	Elite	22	10	8	Seagull Stacks:10;Seagull Stacks - Hard:10;Wallace & Gromit:10;Wallace & Gromit - Hard:10;8-Bit Lair:10;8-Bit Lair - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	76	4	247478D7E92B6C2310EFA357861C469D4E926567060D37D93523FAF3860C024D	F448C57ABB4FFE17A40C787F79CA10B358F13B4B79F82D06FBCAA3E214BCAE0B	raw/period-261-division-22.html	raw/period-261-division-22.txt	raw/period-261-division-22.json	["Zanetti","Princess_Bankshot","yankeedude1123","Spicy - DawnSophia","stewiestewie","l7jazz","Maximus","steven2018","Derby_Daz","gomarino13"]
2025 October	261	COMPLETED	Pro 1	23	10	8	Seagull Stacks:10;Seagull Stacks - Hard:10;Wallace & Gromit:10;Wallace & Gromit - Hard:10;8-Bit Lair:10;8-Bit Lair - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	76	4	614150E90E6B80494463D0E376E7025F0D731E80496E3C10475F2EC821DE33C2	CBB812F532B789FFE0C3221F0F86917DCD4605FD866453A1683C63BD1F3C2C4E	raw/period-261-division-23.html	raw/period-261-division-23.txt	raw/period-261-division-23.json	["mammothrept","TrickyDicky","bigja33","gopats37","YODA","deebee","Slappy","PaulV-PPP 🇨🇦","roknhorsebrat","YUK1N"]
2025 October	261	COMPLETED	Pro 2	24	10	8	Seagull Stacks:10;Seagull Stacks - Hard:10;Wallace & Gromit:10;Wallace & Gromit - Hard:10;8-Bit Lair:10;8-Bit Lair - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	49	31	08DE7BFA539B09189C9B69A56EDDCC738D9859A2AFF0F495648BC25F9A1E985C	31E8E312A111302EF1F8333DAE3E158F3E332A67C1BCF97CA6761FB09031CA0F	raw/period-261-division-24.html	raw/period-261-division-24.txt	raw/period-261-division-24.json	["AndyP1970","GuyB22","Chelle💯","JES_BEACHY","D3bb13","KCRob","FROGMAN","𝙹𝚞𝚕𝚒𝚊𝚗","Merged into 8588","sarahloo1971"]
2025 October	261	COMPLETED	Pro 3	25	10	8	Seagull Stacks:10;Seagull Stacks - Hard:10;Wallace & Gromit:10;Wallace & Gromit - Hard:10;8-Bit Lair:10;8-Bit Lair - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	68	12	53F4E3A2DAD90069135AD2F319EA1B3D9619E2DA58A45E579681C771021D5A72	7FE6F2264BBA601A726D61D6383F65C4D28160B93B396AD35EB6A41EB010E08C	raw/period-261-division-25.html	raw/period-261-division-25.txt	raw/period-261-division-25.json	["Sj_76","musical_atv 🎻","Chipnputt","DABIGWILLO","NuttyGrandpa","awesome_kris","SHA_HOOF_NA","leanin2it","Alyssa38","lynniebodd"]
2025 October	261	COMPLETED	Semi Pro 1	113	10	8	Seagull Stacks:10;Seagull Stacks - Hard:10;Wallace & Gromit:10;Wallace & Gromit - Hard:10;8-Bit Lair:10;8-Bit Lair - Hard:10;Raptor Cliff's:10;Raptor Cliff's - Hard:10	80	77	3	BE9DB6BF74155B5874AE8A41CBAFBE2080F0389F234A615636029F10F4E5CA4C	F0A2508ED632378ABB8A4914F94D659B4C4F66AA150133F1D344CDC3DF67703F	raw/period-261-division-113.html	raw/period-261-division-113.txt	raw/period-261-division-113.json	["SerenityMoon","Fry_Lock","DMD-Enditnow","Master_KP","Raccoons Whisker","Jennem","lacey068","ARTSY","peach🌻","Missi"]
2025 October	261	COMPLETED	Beginner	81	0	0		0	0	0	CF2851FCB12E6162185BAD78DBA2121B06FBF386F101E538ED2164B6639ED35E	E1B2B5EE5A8C5A42F1B2A082FD5E7690C13D031717679AD18650CD1ADB0519EC	raw/period-261-division-81.html	raw/period-261-division-81.txt	raw/period-261-division-81.json	
2025 October	261	COMPLETED	Welcome	62	15	8	Seagull Stacks:15;Seagull Stacks - Hard:15;Wallace & Gromit:15;Wallace & Gromit - Hard:15;8-Bit Lair:15;8-Bit Lair - Hard:15;Raptor Cliff's:15;Raptor Cliff's - Hard:15	120	17	103	0093A3C45433DD55A459F37E7248684411CF4B85ED5BFE50DBC6B1CC5D12200B	58C99CE70DBFC5E34C94A52D95A188B043CFABF7E48FA2926C168691271452F6	raw/period-261-division-62.html	raw/period-261-division-62.txt	raw/period-261-division-62.json	["IMJOMAMA","TILTBOMB","JUICE_WRLD","Matt916","BadWolff🐺","DaisyShaw","Asphaltcowboy67","SubZero","ladybugg660","WIGS","Drew_0706","fake4real","Camdawg15","mini_G","4-cough"]
2025 October	261	COMPLETED	Semi Pro 2	114	8	8	Seagull Stacks:8;Seagull Stacks - Hard:8;Wallace & Gromit:8;Wallace & Gromit - Hard:8;8-Bit Lair:8;8-Bit Lair - Hard:8;Raptor Cliff's:8;Raptor Cliff's - Hard:8	64	47	17	E06E76C620D9E1872C4F95744199542A86E93E937C4CE477D2131082AC4ED670	D6C9E983A788194C63B180D24C0BAAEB12CB613AB4E1AC4CDA0D53DCD0441370	raw/period-261-division-114.html	raw/period-261-division-114.txt	raw/period-261-division-114.json	["ZoeDarlin","Sandtrap","freitag68","plucky✌","Kd","MAMAGOATZ","Bethann","RUBBERDUCK"]
2025 October	261	COMPLETED	Semi Pro 3	115	8	8	Seagull Stacks:8;Seagull Stacks - Hard:8;Wallace & Gromit:8;Wallace & Gromit - Hard:8;8-Bit Lair:8;8-Bit Lair - Hard:8;Raptor Cliff's:8;Raptor Cliff's - Hard:8	64	54	10	4E037F8DC4AE0DAAAF39B0AF2E91F80D33C97B4A86B814A0C8234600FAC65039	04155A3450EBF4430C1E2E6B7493E4CF859F9F404B1991DF0B710135C4AA4B2E	raw/period-261-division-115.html	raw/period-261-division-115.txt	raw/period-261-division-115.json	["WendyW(Wyndemere2020)","Savy","KillERBee","Ultrafox_Lynne","RYANL503","Heisenberg","TommyGunnzFund","WAREY84"]
2025 September	241	COMPLETED	Master	21	10	8	Tourist Trap:10;Tourist Trap Hard:10;Gardens of Babylon:10;Gardens of Babylon Hard:10;Holiday Hideaway:10;Holiday Hideaway - Hard:10;Tokyo:10;Tokyo - Hard:10	80	78	2	6B502F42E2D1E399B32A8BEB2873D34A8497825E882D1D1FBD3E673447139EF8	A8B473FC6C5DBB5B8D8573BBBA522DFFB09E76507816FA616595E7BA603D7399	raw/period-241-division-21.html	raw/period-241-division-21.txt	raw/period-241-division-21.json	["Blutes87","INDY","POLANECE","Gobson","El Jorge","Neo Impossible","Mully","steven2018","Princess_Bankshot","l7jazz"]
2025 September	241	COMPLETED	Elite	22	10	8	Tourist Trap:10;Tourist Trap Hard:10;Gardens of Babylon:10;Gardens of Babylon Hard:10;Holiday Hideaway:10;Holiday Hideaway - Hard:10;Tokyo:10;Tokyo - Hard:10	80	80	0	80F7D9AD80D4A9386014F627E4F404EB3BE5D26E998705A9E8BF0FC0BC778F55	85492C45937659A3E804479101B5BF59D637CC72BA0D75F34809FE74CB7725DB	raw/period-241-division-22.html	raw/period-241-division-22.txt	raw/period-241-division-22.json	["PETERK9FLORIDA","icecreamman7450","Maximus","Shooter_McGavin","Spicy - DawnSophia","YODA","bigja33","gopats37","Derby_Daz","gomarino13"]
2025 September	241	COMPLETED	Pro 1	23	9	8	Tourist Trap:9;Tourist Trap Hard:9;Gardens of Babylon:9;Gardens of Babylon Hard:9;Holiday Hideaway:9;Holiday Hideaway - Hard:9;Tokyo:9;Tokyo - Hard:9	72	64	8	B7A7133070F34BE5173AF41C734B9FBAD22A1D1C7659A343EDD5BA6A4969C6C4	1A30CB46D62F01F340F18196387330F038A0FE464AE5914E04CB69289B5108B9	raw/period-241-division-23.html	raw/period-241-division-23.txt	raw/period-241-division-23.json	["Zanetti","yankeedude1123","Slappy","TrickyDicky","stewiestewie","deebee","mammothrept","𝙹𝚞𝚕𝚒𝚊𝚗","JES_BEACHY"]
2025 September	241	COMPLETED	Pro 2	24	8	8	Tourist Trap:8;Tourist Trap Hard:8;Gardens of Babylon:8;Gardens of Babylon Hard:8;Holiday Hideaway:8;Holiday Hideaway - Hard:8;Tokyo:8;Tokyo - Hard:8	64	48	16	B19E4C43DEF1EA04C8E6A6A5293C7634262E04D67970D6C932426FA4221D243C	C177C3E3EA6D596BD4D069D1649B54D9DEEBF57C5EA46A0AEEF5E6CA031FA64F	raw/period-241-division-24.html	raw/period-241-division-24.txt	raw/period-241-division-24.json	["roknhorsebrat","YUK1N","PaulV-PPP 🇨🇦","KCRob","sarahloo1971","leanin2it","Merged into 8588","FROGMAN"]
2025 September	241	COMPLETED	Pro 3	25	14	8	Tourist Trap:14;Tourist Trap Hard:14;Gardens of Babylon:14;Gardens of Babylon Hard:14;Holiday Hideaway:14;Holiday Hideaway - Hard:14;Tokyo:14;Tokyo - Hard:14	112	111	1	A034D9720EFC3936B1041F0CB51B886E65316338661EF05A839C74E5D28A8668	FA789D6F0BFF3A7EB7161CFAB50E86540E65A2D7E121EA9FABCC55574B8E83B6	raw/period-241-division-25.html	raw/period-241-division-25.txt	raw/period-241-division-25.json	["Chelle💯","AndyP1970","GuyB22","D3bb13","DMD-Enditnow","awesome_kris","Chipnputt","SHA_HOOF_NA","DABIGWILLO","Alyssa38","lacey068","lynniebodd","SerenityMoon","peach🌻"]
2025 September	241	COMPLETED	Semi Pro 1	113	9	8	Tourist Trap:9;Tourist Trap Hard:9;Gardens of Babylon:9;Gardens of Babylon Hard:9;Holiday Hideaway:9;Holiday Hideaway - Hard:9;Tokyo:9;Tokyo - Hard:9	72	65	7	8C069BB98A08BBFD61DB3A8EBDC99A8D6E2DC548583BEF253E59CA686FFF5733	A30A6C2936D2374C3057A4EA3BCA7B93EA8DA656446857193000519D55BA5B31	raw/period-241-division-113.html	raw/period-241-division-113.txt	raw/period-241-division-113.json	["musical_atv 🎻","Sj_76","freitag68","NuttyGrandpa","ARTSY","Jennem","Kd","Sandtrap","Missi"]
2025 September	241	COMPLETED	Beginner	81	0	0		0	0	0	43062A860CF3724243C2E947E25A79FD869F1EF4EA88F891FC274FDB1889A585	4C390986A50EFDBF79598151A5BFA5122721FB0353C3A490FCF8CAE737C9C58D	raw/period-241-division-81.html	raw/period-241-division-81.txt	raw/period-241-division-81.json	
2025 September	241	COMPLETED	Welcome	62	31	8	Tourist Trap:25;Tourist Trap Hard:25;Gardens of Babylon:25;Gardens of Babylon Hard:25;Holiday Hideaway:25;Holiday Hideaway - Hard:25;Tokyo:25;Tokyo - Hard:25	200	7	193	32792B680445C581E2CCB6207B699B385DBF65458B480F44F84D5FAE42019495	CC0B42EEC16D3B16DCD005E9940CE647DD9498700721D29FBD9B6EE4A771FA5B	raw/period-241-division-62.html	raw/period-241-division-62.txt	raw/period-241-division-62.json	["mini_G","SubZero","4-cough","Matt916","sirtacoman13","SQUEEZY_JIBBZ","JUICE_WRLD","Awkward3Sauce","bendybear","Empzurg","BadWolff🐺","DaisyShaw","Drew_0706","Asphaltcowboy67","TILTBOMB","CHERIE_ROSE","WIGS","Merged into 8189","Andrew_Holmes","GALICE1975","LLABB23_LISA","IMJOMAMA","KYLE","RINTARA","fake4real","StevieWonderful","PUTT_FOR_DOH","Camdawg15","Chachi Mendelo","SKEETER78","ladybugg660"]
2025 September	241	COMPLETED	Semi Pro 2	114	8	8	Tourist Trap:8;Tourist Trap Hard:8;Gardens of Babylon:8;Gardens of Babylon Hard:8;Holiday Hideaway:8;Holiday Hideaway - Hard:8;Tokyo:8;Tokyo - Hard:8	64	63	1	90F15BD7368D5DC95C4EC4640C11DDCD462D235B511750DDB98B0BE5C6B55199	CD31D79129EF8E64D1BAF12EB943F1E60775C9875F53E72244C043A4D630B2B5	raw/period-241-division-114.html	raw/period-241-division-114.txt	raw/period-241-division-114.json	["Fry_Lock","Raccoons Whisker","Master_KP","plucky✌","KillERBee","SavageX89","WendyW(Wyndemere2020)","MAMAGOATZ"]
2025 September	241	COMPLETED	Semi Pro 3	115	8	8	Tourist Trap:8;Tourist Trap Hard:8;Gardens of Babylon:8;Gardens of Babylon Hard:8;Holiday Hideaway:8;Holiday Hideaway - Hard:8;Tokyo:8;Tokyo - Hard:8	64	47	17	A493C311E58922B69EFB40F5D32C2AB06945E63FB3F0D120E0FF19A9738FBA7B	E4AD386294C2ACBC5C3D9F317219957B3B1AC109D7202221405BD5FBEED80BA6	raw/period-241-division-115.html	raw/period-241-division-115.txt	raw/period-241-division-115.json	["ZoeDarlin","Ultrafox_Lynne","RUBBERDUCK","ANDRIA77","Bethann","Savy","KDK","SMILEROBIN"]
2025 August	221	COMPLETED	Master	21	10	8	El Dorado:10;El Dorado Hard:10;Atlantis:10;Atlantis Hard:10;Alfheim:10;Alfheim Hard:10;Ice Lair:10;Ice Lair - Hard:10	80	66	14	35B2BA2F9CC0977A748FF24A6E27024B654249EE085E9988D18C073EAC08FC31	2497804BA151154A5C0956E2A750E39EA05C23C940F03CC7E8DDF310D1189331	raw/period-221-division-21.html	raw/period-221-division-21.txt	raw/period-221-division-21.json	["POLANECE","El Jorge","Derby_Daz","INDY","Mully","Princess_Bankshot","Gobson","l7jazz","DaisyShaw","YODA"]
2025 August	221	COMPLETED	Elite	22	10	8	El Dorado:10;El Dorado Hard:10;Atlantis:10;Atlantis Hard:10;Alfheim:10;Alfheim Hard:10;Ice Lair:10;Ice Lair - Hard:10	80	75	5	C4C320CFABB0A75079D032AE4977CC66337576D2EA67DEECCED51C425E0F8E18	0A0DE98769A00C98A8893FCC0CB2C0883CDE310ECA9F8D8DBDB3FD8EFE7C9DEE	raw/period-221-division-22.html	raw/period-221-division-22.txt	raw/period-221-division-22.json	["Neo Impossible","steven2018","Blutes87","bigja33","TrickyDicky","gopats37","stewiestewie","Maximus","PETERK9FLORIDA","Slappy"]
2025 August	221	COMPLETED	Pro 1	23	10	8	El Dorado:10;El Dorado Hard:10;Atlantis:10;Atlantis Hard:10;Alfheim:10;Alfheim Hard:10;Ice Lair:10;Ice Lair - Hard:10	80	57	23	62D7800727E4992F633683220192A6330C9962A4832C9698AD782063F2416691	2FE929329D8539DDB70CC5C10E394B09797BEADFF06642105CAC6177A1A396AA	raw/period-221-division-23.html	raw/period-221-division-23.txt	raw/period-221-division-23.json	["leanin2it","icecreamman7450","gomarino13","JES_BEACHY","Spicy - DawnSophia","Shooter_McGavin","4-cough","deebee","Matt916","YUK1N"]
2025 August	221	COMPLETED	Pro 2	24	10	8	El Dorado:10;El Dorado Hard:10;Atlantis:10;Atlantis Hard:10;Alfheim:10;Alfheim Hard:10;Ice Lair:10;Ice Lair - Hard:10	80	65	15	A3DE28BF386E5B7D479EACDBB038002E06087804825E60ACB9E983E9526174A3	429C60C2BD8080592140825637F13FECE3150C312EED79CE51F30653D48D285B	raw/period-221-division-24.html	raw/period-221-division-24.txt	raw/period-221-division-24.json	["Zanetti","𝙹𝚞𝚕𝚒𝚊𝚗","yankeedude1123","roknhorsebrat","mammothrept","KCRob","DABIGWILLO","sarahloo1971","Drew_0706","lacey068"]
2025 August	221	COMPLETED	Pro 3	25	19	8	El Dorado:19;El Dorado Hard:19;Atlantis:19;Atlantis Hard:19;Alfheim:19;Alfheim Hard:19;Ice Lair:19;Ice Lair - Hard:19	152	133	19	36BFDE45F133C7B44F1F94CC33C674F162D81950CF2BA4673AAF5392897250FC	6AE0EC6873F62F2E4F0DB10C9252784A9CD746334C09A2EF0AFB7B0BC734D068	raw/period-221-division-25.html	raw/period-221-division-25.txt	raw/period-221-division-25.json	["JUICE_WRLD","mini_G","FROGMAN","PaulV-PPP 🇨🇦","Merged into 8588","awesome_kris","Chipnputt","StevieWonderful","Alyssa38","DMD-Enditnow","Kd","SerenityMoon","peach🌻","Jennem","lynniebodd","SHA_HOOF_NA","freitag68","AndyP1970","Asphaltcowboy67"]
2025 August	221	COMPLETED	Semi Pro 1	113	9	8	El Dorado:9;El Dorado Hard:9;Atlantis:9;Atlantis Hard:9;Alfheim:9;Alfheim Hard:9;Ice Lair:9;Ice Lair - Hard:9	72	63	9	82BEC6479961F6DF423D6C7A57500CD5FBF56837534188CEEF486ABCE78325AB	5B0193708F376865890BDA5EB14284C90781DC88033BBB1512144D61B0DE3DEE	raw/period-221-division-113.html	raw/period-221-division-113.txt	raw/period-221-division-113.json	["Chelle💯","GuyB22","Sj_76","Sandtrap","Missi","D3bb13","ARTSY","Andrew_Holmes","BadWolff🐺"]
2025 August	221	COMPLETED	Beginner	81	0	0		0	0	0	6A6E49056F97B7DD450C2293BBCDFBBAB6DDD2C1C10BB300525D1D6E0411A55B	4A7E8A7A40029A29FCFA252CBFF56BEE72B151948C6ECD1C41A85F39BF6EAA72	raw/period-221-division-81.html	raw/period-221-division-81.txt	raw/period-221-division-81.json	
2025 August	221	COMPLETED	Welcome	62	15	8	El Dorado:15;El Dorado Hard:15;Atlantis:15;Atlantis Hard:15;Alfheim:15;Alfheim Hard:15;Ice Lair:15;Ice Lair - Hard:15	120	2	118	F0717CB3D889EE46D95ECFE0E6BF2B4148A61CB0E96BF992773D9C74340C8B5A	C1A77988930A99F6367724BE52133B635E32D5188D69BB3F287EBD0140B33002	raw/period-221-division-62.html	raw/period-221-division-62.txt	raw/period-221-division-62.json	["Awkward3Sauce","Empzurg","bendybear","sirtacoman13","SQUEEZY_JIBBZ","KYLE","Merged into 8189","GALICE1975","LLABB23_LISA","RINTARA","CHERIE_ROSE","Chachi Mendelo","SKEETER78","Captain","PUTT_FOR_DOH"]
2025 August	221	COMPLETED	Semi Pro 2	114	10	8	El Dorado:10;El Dorado Hard:10;Atlantis:10;Atlantis Hard:10;Alfheim:10;Alfheim Hard:10;Ice Lair:10;Ice Lair - Hard:10	80	66	14	3982EB8DE75A3426B8CECC29728CCDAF067BABCEA46F11A0070531E7C1AA1593	4953F60F7BC63BA541E911E7CECCAF782423B660E1CD59E2D13D1388C0AD6CC3	raw/period-221-division-114.html	raw/period-221-division-114.txt	raw/period-221-division-114.json	["fake4real","musical_atv 🎻","NuttyGrandpa","KillERBee","WendyW(Wyndemere2020)","MAMAGOATZ","SavageMom71","SMILEROBIN","plucky✌","Savy"]
2025 August	221	COMPLETED	Semi Pro 3	115	10	8	El Dorado:10;El Dorado Hard:10;Atlantis:10;Atlantis Hard:10;Alfheim:10;Alfheim Hard:10;Ice Lair:10;Ice Lair - Hard:10	80	71	9	FC243CF4B89796964A751E323D278C656FB94AB753D8EED9DC8A048DA11AF82C	46B87700BFC3ABD204235B025D55DF26EE76D03A2E912BEFC8407C18D8745716	raw/period-221-division-115.html	raw/period-221-division-115.txt	raw/period-221-division-115.json	["Fry_Lock","Bethann","Master_KP","ANDRIA77","Raccoons Whisker","KDK","Ultrafox_Lynne","Heisenberg","IMJOMAMA","RYANL503"]
2025 July	201	COMPLETED	Master	21	10	8	Bogey's Bonanza:10;Bogey's Bonanza Hard:10;Upside Town:10;Upside Town - Hard:10;Journey to the Center of the Earth:10;Center of the Earth - Hard:10;Crystal Lair:10;Crystal Lair - Hard:10	80	78	2	D8A4A898B2F23A95D6E945416677D36E97D9973CCB9B5836F5F664E90EE2B231	F8D4BD2FDBDED868FC0BA9C4286582C555A4BCDF69A28DC9DADD95BD70460085	raw/period-201-division-21.html	raw/period-201-division-21.txt	raw/period-201-division-21.json	["INDY","El Jorge","Neo Impossible","Mully","POLANECE","DaisyShaw","Gobson","stewiestewie","TrickyDicky","Derby_Daz"]
2025 July	201	COMPLETED	Elite	22	10	8	Bogey's Bonanza:10;Bogey's Bonanza Hard:10;Upside Town:10;Upside Town - Hard:10;Journey to the Center of the Earth:10;Center of the Earth - Hard:10;Crystal Lair:10;Crystal Lair - Hard:10	80	76	4	CD7E49561169DC1BCC0EF7D56A10F3EE3A26A65EF987890F893BA2CD25BBF1AF	7BE72E8E2F4DEA67F46AE71D269BFA21AE6903ACB131F503768BA7454942B735	raw/period-201-division-22.html	raw/period-201-division-22.txt	raw/period-201-division-22.json	["Princess_Bankshot","bigja33","YODA","Slappy","l7jazz","steven2018","Matt916","Maximus","Spicy - DawnSophia","leanin2it"]
