period	period_id	division	division_id	source_player_id	source_player_name	course	score_text	score_numeric	played_state	placement	hn1	points	raw_json_sha256
2026 August	461	Master	21	4945	Princess_Bankshot	Hollywood - Hard	-17	-17	True	4	0	170	F7B595EB78D8D6D74B3BF24FE7758FB4E7F739433A9474EED6056B3C5D9D899D
2026 August	461	Master	21	24	El Jorge	Hollywood - Hard	-16	-16	True	5	3	163	F7B595EB78D8D6D74B3BF24FE7758FB4E7F739433A9474EED6056B3C5D9D899D
2026 August	461	Master	21	1205	Neo Impossible	Hollywood - Hard	-16	-16	True	6	2	152	F7B595EB78D8D6D74B3BF24FE7758FB4E7F739433A9474EED6056B3C5D9D899D
2026 August	461	Master	21	8108	PETERK9FLORIDA	Hollywood - Hard	-15	-15	True	7	1	141	F7B595EB78D8D6D74B3BF24FE7758FB4E7F739433A9474EED6056B3C5D9D899D
2026 August	461	Master	21	4927	yankeedude1123	Hollywood - Hard	-14	-14	True	8	0	130	F7B595EB78D8D6D74B3BF24FE7758FB4E7F739433A9474EED6056B3C5D9D899D
2026 August	461	Master	21	1108	plucky✌	Hollywood - Hard	-11	-11	True	9	0	120	F7B595EB78D8D6D74B3BF24FE7758FB4E7F739433A9474EED6056B3C5D9D899D
2026 August	461	Master	21	7186	Chelle💯	Hollywood - Hard	-9	-9	True	10	0	110	F7B595EB78D8D6D74B3BF24FE7758FB4E7F739433A9474EED6056B3C5D9D899D
2026 August	461	Elite	22	88	Mully	Cherry Blossom	-29	-29	True	1	4	204	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7165	Spicy - DawnSophia	Cherry Blossom	-29	-29	True	1	4	204	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	59	TrickyDicky	Cherry Blossom	-28	-28	True	3	3	183	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	6950	leanin2it	Cherry Blossom	-26	-26	True	4	5	175	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	7177	Maximus	Cherry Blossom	-26	-26	True	5	3	163	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8708	The Real JB	Cherry Blossom	-26	-26	True	6	2	152	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	4305	bigja33	Cherry Blossom	-25	-25	True	7	3	143	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	1705	Slappy	Cherry Blossom	-24	-24	True	8	2	132	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	6165	roknhorsebrat	Cherry Blossom	-20	-20	True	9	0	120	FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
2026 August	461	Elite	22	8448	ZoeDarlin	Cherry Blossom			False				FF48674298457AB202B9D9D639DBBAD1E01AF3F422C851BC8667A146E3AD7123
