"season","division","historical_player_name","source_position","played","played_state","wins","draws","losses","points","total_strokes","course_order","course_name","score","raw_score_token","outcome","win_marker","loss_marker","draw_marker","source_workbook","source_tab","source_range","source_sha256","source_url","source_row","source_score_cell","source_score_range","source_font_color","source_era","provenance","import_status"
"1","1","Amy_Sweet","6","true","PLAYED / NUMERIC","4","0","5","12","-22","8","LAB EASY","4","4","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","7","P7","P7","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Amy_Sweet","6","true","PLAYED / NUMERIC","4","0","5","12","-22","9","TTH","-1","-1","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","7","Q7","Q7","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Power25","7","true","PLAYED / NUMERIC","3","0","6","9","-19","1","SSH","14","14","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","8","I8","I8","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Power25","7","true","PLAYED / NUMERIC","3","0","6","9","-19","2","QVH","-9","-9","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","8","J8","J8","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Power25","7","true","PLAYED / NUMERIC","3","0","6","9","-19","3","AME","-9","-9","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","8","K8","K8","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Power25","7","true","PLAYED / NUMERIC","3","0","6","9","-19","4","TTE","-13","-13","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","8","L8","L8","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Power25","7","true","PLAYED / NUMERIC","3","0","6","9","-19","5","CBH","5","5","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","8","M8","M8","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Power25","7","true","PLAYED / NUMERIC","3","0","6","9","-19","6","SLE","-13","-13","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","8","N8","N8","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Power25","7","true","PLAYED / NUMERIC","3","0","6","9","-19","7","TSH","-2","-2","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","8","O8","O8","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Power25","7","true","PLAYED / NUMERIC","3","0","6","9","-19","8","LAB EASY","-9","-9","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","8","P8","P8","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Power25","7","true","PLAYED / NUMERIC","3","0","6","9","-19","9","TTH","0","0","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","8","Q8","Q8","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Princess_Krys","8","true","PLAYED / NUMERIC","4","1","4","13","-25","1","SSH","0","0","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","9","I9","I9","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Princess_Krys","8","true","PLAYED / NUMERIC","4","1","4","13","-25","2","QVH","-8","-8","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","9","J9","J9","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Princess_Krys","8","true","PLAYED / NUMERIC","4","1","4","13","-25","3","AME","-22","-22","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","9","K9","K9","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Princess_Krys","8","true","PLAYED / NUMERIC","4","1","4","13","-25","4","TTE","-14","-14","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","9","L9","L9","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Princess_Krys","8","true","PLAYED / NUMERIC","4","1","4","13","-25","5","CBH","-1","-1","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","9","M9","M9","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Princess_Krys","8","true","PLAYED / NUMERIC","4","1","4","13","-25","6","SLE","-19","-19","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","9","N9","N9","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Princess_Krys","8","true","PLAYED / NUMERIC","4","1","4","13","-25","7","TSH","10","10","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","9","O9","O9","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Princess_Krys","8","true","PLAYED / NUMERIC","4","1","4","13","-25","8","LAB EASY","-14","-14","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","9","P9","P9","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","Princess_Krys","8","true","PLAYED / NUMERIC","4","1","4","13","-25","9","TTH","-1","-1","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","9","Q9","Q9","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","KILL_ER_BEE","9","true","PLAYED / NUMERIC","0","0","9","0","28","1","SSH","11","11","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","10","I10","I10","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","KILL_ER_BEE","9","true","PLAYED / NUMERIC","0","0","9","0","28","2","QVH","11","11","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","10","J10","J10","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","KILL_ER_BEE","9","true","PLAYED / NUMERIC","0","0","9","0","28","3","AME","-8","-8","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","10","K10","K10","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","KILL_ER_BEE","9","true","PLAYED / NUMERIC","0","0","9","0","28","4","TTE","-3","-3","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","10","L10","L10","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","KILL_ER_BEE","9","true","PLAYED / NUMERIC","0","0","9","0","28","5","CBH","10","10","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","10","M10","M10","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","KILL_ER_BEE","9","true","PLAYED / NUMERIC","0","0","9","0","28","6","SLE","-2","-2","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","10","N10","N10","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","KILL_ER_BEE","9","true","PLAYED / NUMERIC","0","0","9","0","28","7","TSH","12","12","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","10","O10","O10","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","KILL_ER_BEE","9","true","PLAYED / NUMERIC","0","0","9","0","28","8","LAB EASY","-4","-4","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","10","P10","P10","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","KILL_ER_BEE","9","true","PLAYED / NUMERIC","0","0","9","0","28","9","TTH","12","12","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","10","Q10","Q10","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","ChipnPutt","10","true","PLAYED / NUMERIC","4","0","5","12","-41","1","SSH","2","2","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","11","I11","I11","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","ChipnPutt","10","true","PLAYED / NUMERIC","4","0","5","12","-41","2","QVH","-3","-3","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","11","J11","J11","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","ChipnPutt","10","true","PLAYED / NUMERIC","4","0","5","12","-41","3","AME","-21","-21","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","11","K11","K11","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","ChipnPutt","10","true","PLAYED / NUMERIC","4","0","5","12","-41","4","TTE","-12","-12","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","11","L11","L11","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","ChipnPutt","10","true","PLAYED / NUMERIC","4","0","5","12","-41","5","CBH","2","2","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","11","M11","M11","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","ChipnPutt","10","true","PLAYED / NUMERIC","4","0","5","12","-41","6","SLE","-16","-16","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","11","N11","N11","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","ChipnPutt","10","true","PLAYED / NUMERIC","4","0","5","12","-41","7","TSH","-6","-6","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","11","O11","O11","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","ChipnPutt","10","true","PLAYED / NUMERIC","4","0","5","12","-41","8","LAB EASY","-11","-11","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","11","P11","P11","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","1","ChipnPutt","10","true","PLAYED / NUMERIC","4","0","5","12","-41","9","TTH","-10","-10","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","11","Q11","Q11","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","2","Yuk1N ","1","true","PLAYED / NUMERIC","8","0","1","24","-123","1","AME","-27","-27","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","14","K14","K14","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","2","Yuk1N ","1","true","PLAYED / NUMERIC","8","0","1","24","-123","2","SSH","-13","-13","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","14","L14","L14","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","2","Yuk1N ","1","true","PLAYED / NUMERIC","8","0","1","24","-123","3","CBH","-20","-20","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","14","M14","M14","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","2","Yuk1N ","1","true","PLAYED / NUMERIC","8","0","1","24","-123","4","TTE","-21","-21","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","14","N14","N14","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","2","Yuk1N ","1","true","PLAYED / NUMERIC","8","0","1","24","-123","5","QVH","-14","-14","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","14","O14","O14","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","2","Yuk1N ","1","true","PLAYED / NUMERIC","8","0","1","24","-123","6","SLE","-26","-26","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","14","P14","P14","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
