period	period_id	division	division_source_value	source_player_name_exact	source_player_id	course_game_identifier	exact_score_text	parsed_numeric_score	played_state	missing_score_state	leader_placement	evidence_filename
2026 June	421	Semi Pro 2	114	Heisenberg	8388	Alfheim Hard	-6	-6	scored	false	2	period-421-division-114.html
2026 June	421	Semi Pro 2	114	Maximus_PrimeIV	9228	Alfheim Hard			missing	true		period-421-division-114.html
2026 June	421	Semi Pro 2	114	DARLAVA	8528	Alfheim Hard			missing	true	5	period-421-division-114.html
2026 June	421	Semi Pro 2	114	Earthling	230	Alfheim Hard			missing	true	3	period-421-division-114.html
2026 June	421	Semi Pro 2	114	Bethann	8129	Alfheim Hard			missing	true	4	period-421-division-114.html
2026 July	441	Pro 3	25	BadWolff🐺	6947	Tourist Trap	-21	-21	scored	false	2	period-441-division-25.html
2026 July	441	Pro 3	25	Fakku_FR	9268	Tourist Trap	-21	-21	scored	false	1	period-441-division-25.html
2026 July	441	Pro 3	25	Jennem	104	Tourist Trap	-21	-21	scored	false	3	period-441-division-25.html
2026 July	441	Pro 3	25	Golfshark	9328	Tourist Trap	-20	-20	scored	false	4	period-441-division-25.html
2026 July	441	Pro 3	25	Sj_76	129	Tourist Trap	-17	-17	scored	false	6	period-441-division-25.html
2026 July	441	Pro 3	25	Chicagobry	7125	Tourist Trap	-15	-15	scored	false	7	period-441-division-25.html
2026 July	441	Pro 3	25	Audrey	8608	Tourist Trap	-14	-14	scored	false	5	period-441-division-25.html
2026 July	441	Pro 3	25	pluff	9250	Tourist Trap			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	breezy	9249	Tourist Trap			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	lynniebodd	222	Tourist Trap			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	Fakku_FR	9268	Tourist Trap Hard	-16	-16	scored	false	1	period-441-division-25.html
2026 July	441	Pro 3	25	BadWolff🐺	6947	Tourist Trap Hard	-15	-15	scored	false	2	period-441-division-25.html
2026 July	441	Pro 3	25	Sj_76	129	Tourist Trap Hard	-13	-13	scored	false	6	period-441-division-25.html
2026 July	441	Pro 3	25	Jennem	104	Tourist Trap Hard	-10	-10	scored	false	3	period-441-division-25.html
2026 July	441	Pro 3	25	Chicagobry	7125	Tourist Trap Hard	-9	-9	scored	false	7	period-441-division-25.html
2026 July	441	Pro 3	25	Audrey	8608	Tourist Trap Hard	-9	-9	scored	false	5	period-441-division-25.html
2026 July	441	Pro 3	25	Golfshark	9328	Tourist Trap Hard	-5	-5	scored	false	4	period-441-division-25.html
2026 July	441	Pro 3	25	lynniebodd	222	Tourist Trap Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	breezy	9249	Tourist Trap Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	pluff	9250	Tourist Trap Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	Golfshark	9328	Upside Town	-15	-15	scored	false	4	period-441-division-25.html
2026 July	441	Pro 3	25	Fakku_FR	9268	Upside Town	-12	-12	scored	false	1	period-441-division-25.html
2026 July	441	Pro 3	25	BadWolff🐺	6947	Upside Town	-12	-12	scored	false	2	period-441-division-25.html
2026 July	441	Pro 3	25	Audrey	8608	Upside Town	-8	-8	scored	false	5	period-441-division-25.html
2026 July	441	Pro 3	25	Jennem	104	Upside Town	-8	-8	scored	false	3	period-441-division-25.html
2026 July	441	Pro 3	25	Sj_76	129	Upside Town	1	1	scored	false	6	period-441-division-25.html
2026 July	441	Pro 3	25	pluff	9250	Upside Town			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	Chicagobry	7125	Upside Town			missing	true	7	period-441-division-25.html
2026 July	441	Pro 3	25	breezy	9249	Upside Town			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	lynniebodd	222	Upside Town			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	Fakku_FR	9268	Upside Town - Hard	-13	-13	scored	false	1	period-441-division-25.html
2026 July	441	Pro 3	25	Golfshark	9328	Upside Town - Hard	-11	-11	scored	false	4	period-441-division-25.html
2026 July	441	Pro 3	25	BadWolff🐺	6947	Upside Town - Hard	-9	-9	scored	false	2	period-441-division-25.html
2026 July	441	Pro 3	25	Sj_76	129	Upside Town - Hard	-3	-3	scored	false	6	period-441-division-25.html
2026 July	441	Pro 3	25	Jennem	104	Upside Town - Hard	-3	-3	scored	false	3	period-441-division-25.html
2026 July	441	Pro 3	25	Audrey	8608	Upside Town - Hard	-1	-1	scored	false	5	period-441-division-25.html
2026 July	441	Pro 3	25	Chicagobry	7125	Upside Town - Hard			missing	true	7	period-441-division-25.html
2026 July	441	Pro 3	25	lynniebodd	222	Upside Town - Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	breezy	9249	Upside Town - Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	pluff	9250	Upside Town - Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	Fakku_FR	9268	Gardens of Babylon	-26	-26	scored	false	1	period-441-division-25.html
2026 July	441	Pro 3	25	Jennem	104	Gardens of Babylon	-22	-22	scored	false	3	period-441-division-25.html
2026 July	441	Pro 3	25	BadWolff🐺	6947	Gardens of Babylon	-21	-21	scored	false	2	period-441-division-25.html
2026 July	441	Pro 3	25	Audrey	8608	Gardens of Babylon	-19	-19	scored	false	5	period-441-division-25.html
2026 July	441	Pro 3	25	Golfshark	9328	Gardens of Babylon	-19	-19	scored	false	4	period-441-division-25.html
2026 July	441	Pro 3	25	Sj_76	129	Gardens of Babylon	-13	-13	scored	false	6	period-441-division-25.html
2026 July	441	Pro 3	25	Chicagobry	7125	Gardens of Babylon	-7	-7	scored	false	7	period-441-division-25.html
2026 July	441	Pro 3	25	breezy	9249	Gardens of Babylon			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	pluff	9250	Gardens of Babylon			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	lynniebodd	222	Gardens of Babylon			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	Jennem	104	Gardens of Babylon Hard	-14	-14	scored	false	3	period-441-division-25.html
2026 July	441	Pro 3	25	BadWolff🐺	6947	Gardens of Babylon Hard	-13	-13	scored	false	2	period-441-division-25.html
2026 July	441	Pro 3	25	Fakku_FR	9268	Gardens of Babylon Hard	-12	-12	scored	false	1	period-441-division-25.html
2026 July	441	Pro 3	25	Audrey	8608	Gardens of Babylon Hard	-8	-8	scored	false	5	period-441-division-25.html
2026 July	441	Pro 3	25	Chicagobry	7125	Gardens of Babylon Hard	-2	-2	scored	false	7	period-441-division-25.html
2026 July	441	Pro 3	25	Golfshark	9328	Gardens of Babylon Hard	2	2	scored	false	4	period-441-division-25.html
2026 July	441	Pro 3	25	Sj_76	129	Gardens of Babylon Hard	7	7	scored	false	6	period-441-division-25.html
2026 July	441	Pro 3	25	pluff	9250	Gardens of Babylon Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	breezy	9249	Gardens of Babylon Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	lynniebodd	222	Gardens of Babylon Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	Fakku_FR	9268	Mars Gardens	-21	-21	scored	false	1	period-441-division-25.html
2026 July	441	Pro 3	25	Golfshark	9328	Mars Gardens	-19	-19	scored	false	4	period-441-division-25.html
2026 July	441	Pro 3	25	Chicagobry	7125	Mars Gardens	-17	-17	scored	false	7	period-441-division-25.html
2026 July	441	Pro 3	25	BadWolff🐺	6947	Mars Gardens	-14	-14	scored	false	2	period-441-division-25.html
2026 July	441	Pro 3	25	Audrey	8608	Mars Gardens	-12	-12	scored	false	5	period-441-division-25.html
2026 July	441	Pro 3	25	Jennem	104	Mars Gardens	-11	-11	scored	false	3	period-441-division-25.html
2026 July	441	Pro 3	25	Sj_76	129	Mars Gardens	-2	-2	scored	false	6	period-441-division-25.html
2026 July	441	Pro 3	25	pluff	9250	Mars Gardens			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	breezy	9249	Mars Gardens			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	lynniebodd	222	Mars Gardens			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	BadWolff🐺	6947	Mars Gardens - Hard	-10	-10	scored	false	2	period-441-division-25.html
2026 July	441	Pro 3	25	Fakku_FR	9268	Mars Gardens - Hard	-8	-8	scored	false	1	period-441-division-25.html
2026 July	441	Pro 3	25	Audrey	8608	Mars Gardens - Hard	-8	-8	scored	false	5	period-441-division-25.html
2026 July	441	Pro 3	25	Jennem	104	Mars Gardens - Hard	-8	-8	scored	false	3	period-441-division-25.html
2026 July	441	Pro 3	25	Chicagobry	7125	Mars Gardens - Hard	-7	-7	scored	false	7	period-441-division-25.html
2026 July	441	Pro 3	25	Golfshark	9328	Mars Gardens - Hard	-6	-6	scored	false	4	period-441-division-25.html
2026 July	441	Pro 3	25	Sj_76	129	Mars Gardens - Hard	0	0	scored	false	6	period-441-division-25.html
2026 July	441	Pro 3	25	breezy	9249	Mars Gardens - Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	pluff	9250	Mars Gardens - Hard			missing	true		period-441-division-25.html
2026 July	441	Pro 3	25	lynniebodd	222	Mars Gardens - Hard			missing	true		period-441-division-25.html
2024 September	55	Pro 3	25	El Jorge	24	Tethys Station	-26	-26	scored	false	1	period-55-division-25.html
2024 September	55	Pro 3	25	Captain	57	Tethys Station	-25	-25	scored	false	11	period-55-division-25.html
2024 September	55	Pro 3	25	sarahloo1971	63	Tethys Station	-23	-23	scored	false	6	period-55-division-25.html
2024 September	55	Pro 3	25	BadWolff🐺	6947	Tethys Station	-23	-23	scored	false	9	period-55-division-25.html
2024 September	55	Pro 3	25	gomarino13	7171	Tethys Station	-22	-22	scored	false	4	period-55-division-25.html
2024 September	55	Pro 3	25	The_Goldenboy	7568	Tethys Station	-21	-21	scored	false	3	period-55-division-25.html
2024 September	55	Pro 3	25	Danielaoculus	7179	Tethys Station	-21	-21	scored	false	5	period-55-division-25.html
2024 September	55	Pro 3	25	JUICE_WRLD	7508	Tethys Station	-20	-20	scored	false	2	period-55-division-25.html
2024 September	55	Pro 3	25	JIMMY_BUCKETS	7550	Tethys Station	-19	-19	scored	false	7	period-55-division-25.html
2024 September	55	Pro 3	25	Dandnt65	362	Tethys Station	-17	-17	scored	false	10	period-55-division-25.html
2024 September	55	Pro 3	25	DOMEY	164	Tethys Station	-17	-17	scored	false	8	period-55-division-25.html
2024 September	55	Pro 3	25	Chipnputt	7172	Tethys Station	-16	-16	scored	false	13	period-55-division-25.html
2024 September	55	Pro 3	25	Brit_The_Elder	109	Tethys Station	-13	-13	scored	false	12	period-55-division-25.html
2024 September	55	Pro 3	25	PYRAMIDD	7468	Tethys Station			missing	true	15	period-55-division-25.html
2024 September	55	Pro 3	25	Metum	6625	Tethys Station			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	Calassy	33	Tethys Station			missing	true	14	period-55-division-25.html
2024 September	55	Pro 3	25	DeathByZeth	4865	Tethys Station			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	StrokeLimitReached	47	Tethys Station			missing	true	16	period-55-division-25.html
2024 September	55	Pro 3	25	Duckk	421	Tethys Station			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	El Jorge	24	Tethys Station - Hard	-22	-22	scored	false	1	period-55-division-25.html
2024 September	55	Pro 3	25	JUICE_WRLD	7508	Tethys Station - Hard	-19	-19	scored	false	2	period-55-division-25.html
2024 September	55	Pro 3	25	gomarino13	7171	Tethys Station - Hard	-18	-18	scored	false	4	period-55-division-25.html
2024 September	55	Pro 3	25	The_Goldenboy	7568	Tethys Station - Hard	-16	-16	scored	false	3	period-55-division-25.html
2024 September	55	Pro 3	25	Danielaoculus	7179	Tethys Station - Hard	-13	-13	scored	false	5	period-55-division-25.html
2024 September	55	Pro 3	25	JIMMY_BUCKETS	7550	Tethys Station - Hard	-12	-12	scored	false	7	period-55-division-25.html
2024 September	55	Pro 3	25	Captain	57	Tethys Station - Hard	-12	-12	scored	false	11	period-55-division-25.html
2024 September	55	Pro 3	25	Chipnputt	7172	Tethys Station - Hard	-11	-11	scored	false	13	period-55-division-25.html
2024 September	55	Pro 3	25	BadWolff🐺	6947	Tethys Station - Hard	-8	-8	scored	false	9	period-55-division-25.html
2024 September	55	Pro 3	25	sarahloo1971	63	Tethys Station - Hard	-8	-8	scored	false	6	period-55-division-25.html
2024 September	55	Pro 3	25	DOMEY	164	Tethys Station - Hard	-7	-7	scored	false	8	period-55-division-25.html
2024 September	55	Pro 3	25	Brit_The_Elder	109	Tethys Station - Hard	-3	-3	scored	false	12	period-55-division-25.html
2024 September	55	Pro 3	25	Dandnt65	362	Tethys Station - Hard	3	3	scored	false	10	period-55-division-25.html
2024 September	55	Pro 3	25	StrokeLimitReached	47	Tethys Station - Hard			missing	true	16	period-55-division-25.html
2024 September	55	Pro 3	25	PYRAMIDD	7468	Tethys Station - Hard			missing	true	15	period-55-division-25.html
2024 September	55	Pro 3	25	Calassy	33	Tethys Station - Hard			missing	true	14	period-55-division-25.html
2024 September	55	Pro 3	25	Duckk	421	Tethys Station - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	Metum	6625	Tethys Station - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	DeathByZeth	4865	Tethys Station - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	The_Goldenboy	7568	Sweetopia	-20	-20	scored	false	3	period-55-division-25.html
2024 September	55	Pro 3	25	JUICE_WRLD	7508	Sweetopia	-20	-20	scored	false	2	period-55-division-25.html
2024 September	55	Pro 3	25	Captain	57	Sweetopia	-20	-20	scored	false	11	period-55-division-25.html
2024 September	55	Pro 3	25	El Jorge	24	Sweetopia	-20	-20	scored	false	1	period-55-division-25.html
2024 September	55	Pro 3	25	Danielaoculus	7179	Sweetopia	-18	-18	scored	false	5	period-55-division-25.html
2024 September	55	Pro 3	25	BadWolff🐺	6947	Sweetopia	-18	-18	scored	false	9	period-55-division-25.html
2024 September	55	Pro 3	25	Calassy	33	Sweetopia	-18	-18	scored	false	14	period-55-division-25.html
2024 September	55	Pro 3	25	gomarino13	7171	Sweetopia	-17	-17	scored	false	4	period-55-division-25.html
2024 September	55	Pro 3	25	sarahloo1971	63	Sweetopia	-17	-17	scored	false	6	period-55-division-25.html
2024 September	55	Pro 3	25	JIMMY_BUCKETS	7550	Sweetopia	-16	-16	scored	false	7	period-55-division-25.html
2024 September	55	Pro 3	25	DOMEY	164	Sweetopia	-15	-15	scored	false	8	period-55-division-25.html
2024 September	55	Pro 3	25	Dandnt65	362	Sweetopia	-14	-14	scored	false	10	period-55-division-25.html
2024 September	55	Pro 3	25	Brit_The_Elder	109	Sweetopia	-13	-13	scored	false	12	period-55-division-25.html
2024 September	55	Pro 3	25	Chipnputt	7172	Sweetopia	-11	-11	scored	false	13	period-55-division-25.html
2024 September	55	Pro 3	25	PYRAMIDD	7468	Sweetopia			missing	true	15	period-55-division-25.html
2024 September	55	Pro 3	25	Metum	6625	Sweetopia			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	Duckk	421	Sweetopia			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	StrokeLimitReached	47	Sweetopia			missing	true	16	period-55-division-25.html
2024 September	55	Pro 3	25	DeathByZeth	4865	Sweetopia			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	JUICE_WRLD	7508	Sweetopia - Hard	-20	-20	scored	false	2	period-55-division-25.html
2024 September	55	Pro 3	25	El Jorge	24	Sweetopia - Hard	-19	-19	scored	false	1	period-55-division-25.html
2024 September	55	Pro 3	25	Captain	57	Sweetopia - Hard	-16	-16	scored	false	11	period-55-division-25.html
2024 September	55	Pro 3	25	StrokeLimitReached	47	Sweetopia - Hard	-15	-15	scored	false	16	period-55-division-25.html
2024 September	55	Pro 3	25	Danielaoculus	7179	Sweetopia - Hard	-13	-13	scored	false	5	period-55-division-25.html
2024 September	55	Pro 3	25	The_Goldenboy	7568	Sweetopia - Hard	-12	-12	scored	false	3	period-55-division-25.html
2024 September	55	Pro 3	25	Brit_The_Elder	109	Sweetopia - Hard	-11	-11	scored	false	12	period-55-division-25.html
2024 September	55	Pro 3	25	Calassy	33	Sweetopia - Hard	-10	-10	scored	false	14	period-55-division-25.html
2024 September	55	Pro 3	25	sarahloo1971	63	Sweetopia - Hard	-10	-10	scored	false	6	period-55-division-25.html
2024 September	55	Pro 3	25	JIMMY_BUCKETS	7550	Sweetopia - Hard	-9	-9	scored	false	7	period-55-division-25.html
2024 September	55	Pro 3	25	BadWolff🐺	6947	Sweetopia - Hard	-8	-8	scored	false	9	period-55-division-25.html
2024 September	55	Pro 3	25	gomarino13	7171	Sweetopia - Hard	-7	-7	scored	false	4	period-55-division-25.html
2024 September	55	Pro 3	25	DOMEY	164	Sweetopia - Hard	-7	-7	scored	false	8	period-55-division-25.html
2024 September	55	Pro 3	25	Dandnt65	362	Sweetopia - Hard	-6	-6	scored	false	10	period-55-division-25.html
2024 September	55	Pro 3	25	Chipnputt	7172	Sweetopia - Hard	-2	-2	scored	false	13	period-55-division-25.html
2024 September	55	Pro 3	25	DeathByZeth	4865	Sweetopia - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	Duckk	421	Sweetopia - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	PYRAMIDD	7468	Sweetopia - Hard			missing	true	15	period-55-division-25.html
2024 September	55	Pro 3	25	Metum	6625	Sweetopia - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	sarahloo1971	63	Shangri-La	-31	-31	scored	false	6	period-55-division-25.html
2024 September	55	Pro 3	25	BadWolff🐺	6947	Shangri-La	-30	-30	scored	false	9	period-55-division-25.html
2024 September	55	Pro 3	25	gomarino13	7171	Shangri-La	-28	-28	scored	false	4	period-55-division-25.html
2024 September	55	Pro 3	25	El Jorge	24	Shangri-La	-28	-28	scored	false	1	period-55-division-25.html
2024 September	55	Pro 3	25	JUICE_WRLD	7508	Shangri-La	-26	-26	scored	false	2	period-55-division-25.html
2024 September	55	Pro 3	25	The_Goldenboy	7568	Shangri-La	-24	-24	scored	false	3	period-55-division-25.html
2024 September	55	Pro 3	25	DOMEY	164	Shangri-La	-24	-24	scored	false	8	period-55-division-25.html
2024 September	55	Pro 3	25	Danielaoculus	7179	Shangri-La	-24	-24	scored	false	5	period-55-division-25.html
2024 September	55	Pro 3	25	Dandnt65	362	Shangri-La	-21	-21	scored	false	10	period-55-division-25.html
2024 September	55	Pro 3	25	JIMMY_BUCKETS	7550	Shangri-La	-18	-18	scored	false	7	period-55-division-25.html
2024 September	55	Pro 3	25	Chipnputt	7172	Shangri-La	-12	-12	scored	false	13	period-55-division-25.html
2024 September	55	Pro 3	25	StrokeLimitReached	47	Shangri-La			missing	true	16	period-55-division-25.html
2024 September	55	Pro 3	25	Duckk	421	Shangri-La			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	Brit_The_Elder	109	Shangri-La			missing	true	12	period-55-division-25.html
2024 September	55	Pro 3	25	Calassy	33	Shangri-La			missing	true	14	period-55-division-25.html
2024 September	55	Pro 3	25	Metum	6625	Shangri-La			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	PYRAMIDD	7468	Shangri-La			missing	true	15	period-55-division-25.html
2024 September	55	Pro 3	25	Captain	57	Shangri-La			missing	true	11	period-55-division-25.html
2024 September	55	Pro 3	25	DeathByZeth	4865	Shangri-La			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	gomarino13	7171	Shangri-La - Hard	-22	-22	scored	false	4	period-55-division-25.html
2024 September	55	Pro 3	25	El Jorge	24	Shangri-La - Hard	-21	-21	scored	false	1	period-55-division-25.html
2024 September	55	Pro 3	25	JUICE_WRLD	7508	Shangri-La - Hard	-20	-20	scored	false	2	period-55-division-25.html
2024 September	55	Pro 3	25	BadWolff🐺	6947	Shangri-La - Hard	-19	-19	scored	false	9	period-55-division-25.html
2024 September	55	Pro 3	25	The_Goldenboy	7568	Shangri-La - Hard	-16	-16	scored	false	3	period-55-division-25.html
2024 September	55	Pro 3	25	Danielaoculus	7179	Shangri-La - Hard	-14	-14	scored	false	5	period-55-division-25.html
2024 September	55	Pro 3	25	Dandnt65	362	Shangri-La - Hard	-12	-12	scored	false	10	period-55-division-25.html
2024 September	55	Pro 3	25	sarahloo1971	63	Shangri-La - Hard	-12	-12	scored	false	6	period-55-division-25.html
2024 September	55	Pro 3	25	JIMMY_BUCKETS	7550	Shangri-La - Hard	-12	-12	scored	false	7	period-55-division-25.html
2024 September	55	Pro 3	25	DOMEY	164	Shangri-La - Hard	-11	-11	scored	false	8	period-55-division-25.html
2024 September	55	Pro 3	25	Chipnputt	7172	Shangri-La - Hard	-5	-5	scored	false	13	period-55-division-25.html
2024 September	55	Pro 3	25	Brit_The_Elder	109	Shangri-La - Hard			missing	true	12	period-55-division-25.html
2024 September	55	Pro 3	25	Duckk	421	Shangri-La - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	Calassy	33	Shangri-La - Hard			missing	true	14	period-55-division-25.html
2024 September	55	Pro 3	25	Metum	6625	Shangri-La - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	PYRAMIDD	7468	Shangri-La - Hard			missing	true	15	period-55-division-25.html
2024 September	55	Pro 3	25	StrokeLimitReached	47	Shangri-La - Hard			missing	true	16	period-55-division-25.html
2024 September	55	Pro 3	25	Captain	57	Shangri-La - Hard			missing	true	11	period-55-division-25.html
2024 September	55	Pro 3	25	DeathByZeth	4865	Shangri-La - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	El Jorge	24	Temple at Zerzura	-27	-27	scored	false	1	period-55-division-25.html
2024 September	55	Pro 3	25	The_Goldenboy	7568	Temple at Zerzura	-23	-23	scored	false	3	period-55-division-25.html
2024 September	55	Pro 3	25	JUICE_WRLD	7508	Temple at Zerzura	-22	-22	scored	false	2	period-55-division-25.html
2024 September	55	Pro 3	25	Danielaoculus	7179	Temple at Zerzura	-19	-19	scored	false	5	period-55-division-25.html
2024 September	55	Pro 3	25	DOMEY	164	Temple at Zerzura	-19	-19	scored	false	8	period-55-division-25.html
2024 September	55	Pro 3	25	JIMMY_BUCKETS	7550	Temple at Zerzura	-18	-18	scored	false	7	period-55-division-25.html
2024 September	55	Pro 3	25	gomarino13	7171	Temple at Zerzura	-17	-17	scored	false	4	period-55-division-25.html
2024 September	55	Pro 3	25	Dandnt65	362	Temple at Zerzura	-15	-15	scored	false	10	period-55-division-25.html
2024 September	55	Pro 3	25	Brit_The_Elder	109	Temple at Zerzura	-14	-14	scored	false	12	period-55-division-25.html
2024 September	55	Pro 3	25	PYRAMIDD	7468	Temple at Zerzura	-12	-12	scored	false	15	period-55-division-25.html
2024 September	55	Pro 3	25	sarahloo1971	63	Temple at Zerzura	-9	-9	scored	false	6	period-55-division-25.html
2024 September	55	Pro 3	25	BadWolff🐺	6947	Temple at Zerzura			missing	true	9	period-55-division-25.html
2024 September	55	Pro 3	25	Duckk	421	Temple at Zerzura			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	StrokeLimitReached	47	Temple at Zerzura			missing	true	16	period-55-division-25.html
2024 September	55	Pro 3	25	Metum	6625	Temple at Zerzura			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	Calassy	33	Temple at Zerzura			missing	true	14	period-55-division-25.html
2024 September	55	Pro 3	25	Chipnputt	7172	Temple at Zerzura			missing	true	13	period-55-division-25.html
2024 September	55	Pro 3	25	Captain	57	Temple at Zerzura			missing	true	11	period-55-division-25.html
2024 September	55	Pro 3	25	DeathByZeth	4865	Temple at Zerzura			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	El Jorge	24	Temple at Zerzura - Hard	-19	-19	scored	false	1	period-55-division-25.html
2024 September	55	Pro 3	25	JUICE_WRLD	7508	Temple at Zerzura - Hard	-19	-19	scored	false	2	period-55-division-25.html
2024 September	55	Pro 3	25	Danielaoculus	7179	Temple at Zerzura - Hard	-12	-12	scored	false	5	period-55-division-25.html
2024 September	55	Pro 3	25	The_Goldenboy	7568	Temple at Zerzura - Hard	-12	-12	scored	false	3	period-55-division-25.html
2024 September	55	Pro 3	25	gomarino13	7171	Temple at Zerzura - Hard	-12	-12	scored	false	4	period-55-division-25.html
2024 September	55	Pro 3	25	DOMEY	164	Temple at Zerzura - Hard	-9	-9	scored	false	8	period-55-division-25.html
2024 September	55	Pro 3	25	JIMMY_BUCKETS	7550	Temple at Zerzura - Hard	-9	-9	scored	false	7	period-55-division-25.html
2024 September	55	Pro 3	25	sarahloo1971	63	Temple at Zerzura - Hard	-4	-4	scored	false	6	period-55-division-25.html
2024 September	55	Pro 3	25	Dandnt65	362	Temple at Zerzura - Hard	-3	-3	scored	false	10	period-55-division-25.html
2024 September	55	Pro 3	25	Brit_The_Elder	109	Temple at Zerzura - Hard	-1	-1	scored	false	12	period-55-division-25.html
2024 September	55	Pro 3	25	PYRAMIDD	7468	Temple at Zerzura - Hard	8	8	scored	false	15	period-55-division-25.html
2024 September	55	Pro 3	25	Chipnputt	7172	Temple at Zerzura - Hard			missing	true	13	period-55-division-25.html
2024 September	55	Pro 3	25	DeathByZeth	4865	Temple at Zerzura - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	StrokeLimitReached	47	Temple at Zerzura - Hard			missing	true	16	period-55-division-25.html
2024 September	55	Pro 3	25	Metum	6625	Temple at Zerzura - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	BadWolff🐺	6947	Temple at Zerzura - Hard			missing	true	9	period-55-division-25.html
2024 September	55	Pro 3	25	Duckk	421	Temple at Zerzura - Hard			missing	true		period-55-division-25.html
2024 September	55	Pro 3	25	Captain	57	Temple at Zerzura - Hard			missing	true	11	period-55-division-25.html
2024 September	55	Pro 3	25	Calassy	33	Temple at Zerzura - Hard			missing	true	14	period-55-division-25.html
2024 November	57	Pro 1	23	DESERT_RAT	7180	Bogey's Bonanza	-24	-24	scored	false	1	period-57-division-23.html
2024 November	57	Pro 1	23	DABIGWILLO	3506	Bogey's Bonanza	-22	-22	scored	false	2	period-57-division-23.html
2024 November	57	Pro 1	23	Savy	6970	Bogey's Bonanza	-21	-21	scored	false	8	period-57-division-23.html
2024 November	57	Pro 1	23	Danielaoculus	7179	Bogey's Bonanza	-20	-20	scored	false	3	period-57-division-23.html
2024 November	57	Pro 1	23	roknhorsebrat	6165	Bogey's Bonanza	-20	-20	scored	false	5	period-57-division-23.html
2024 November	57	Pro 1	23	awesome_kris	7207	Bogey's Bonanza	-20	-20	scored	false	7	period-57-division-23.html
2024 November	57	Pro 1	23	SQUEEZY_JIBBZ	46	Bogey's Bonanza	-18	-18	scored	false	4	period-57-division-23.html
2024 November	57	Pro 1	23	ZONK	3826	Bogey's Bonanza	-18	-18	scored	false	10	period-57-division-23.html
2024 November	57	Pro 1	23	Jennem	104	Bogey's Bonanza	-17	-17	scored	false	6	period-57-division-23.html
2024 November	57	Pro 1	23	DMD-Enditnow	7175	Bogey's Bonanza	-15	-15	scored	false	9	period-57-division-23.html
2024 November	57	Pro 1	23	DESERT_RAT	7180	Bogey's Bonanza Hard	-21	-21	scored	false	1	period-57-division-23.html
2024 November	57	Pro 1	23	DABIGWILLO	3506	Bogey's Bonanza Hard	-18	-18	scored	false	2	period-57-division-23.html
2024 November	57	Pro 1	23	Jennem	104	Bogey's Bonanza Hard	-14	-14	scored	false	6	period-57-division-23.html
2024 November	57	Pro 1	23	SQUEEZY_JIBBZ	46	Bogey's Bonanza Hard	-13	-13	scored	false	4	period-57-division-23.html
